datetime;ask;bid;spread
2023-06-28 07:58:11.915;33920.5;33919.5;1.0
2023-06-28 07:58:22.917;33919.5;33918.5;1.0
2023-06-28 07:58:24.821;33920.0;33919.0;1.0
2023-06-28 07:58:25.221;33919.5;33918.5;1.0
2023-06-28 07:58:29.146;33920.0;33919.0;1.0
2023-06-28 07:58:31.119;33919.5;33918.5;1.0
2023-06-28 07:58:32.019;33920.5;33919.5;1.0
2023-06-28 07:58:36.416;33920.0;33919.0;1.0
2023-06-28 07:58:37.722;33919.5;33918.5;1.0
2023-06-28 07:58:46.024;33920.0;33919.0;1.0
2023-06-28 07:58:46.321;33920.5;33919.5;1.0
2023-06-28 07:58:48.321;33919.5;33918.5;1.0
2023-06-28 07:58:50.117;33920.5;33919.5;1.0
2023-06-28 07:58:52.519;33919.5;33918.5;1.0
2023-06-28 07:59:00.317;33919.0;33918.0;1.0
2023-06-28 07:59:00.616;33918.5;33917.5;1.0
2023-06-28 07:59:03.829;33917.5;33916.5;1.0
2023-06-28 07:59:04.423;33917.0;33916.0;1.0
2023-06-28 07:59:05.821;33916.5;33915.5;1.0
2023-06-28 07:59:06.116;33915.5;33914.5;1.0
2023-06-28 07:59:07.182;33916.5;33915.5;1.0
2023-06-28 07:59:07.417;33917.0;33916.0;1.0
2023-06-28 07:59:14.517;33917.5;33916.5;1.0
2023-06-28 07:59:15.917;33917.0;33916.0;1.0
2023-06-28 07:59:16.723;33917.5;33916.5;1.0
2023-06-28 07:59:18.416;33918.0;33917.0;1.0
2023-06-28 07:59:20.817;33918.5;33917.5;1.0
2023-06-28 07:59:21.916;33919.0;33918.0;1.0
2023-06-28 07:59:22.524;33919.5;33918.5;1.0
2023-06-28 07:59:24.220;33919.0;33918.0;1.0
2023-06-28 07:59:27.517;33919.5;33918.5;1.0
2023-06-28 07:59:33.517;33920.0;33919.0;1.0
2023-06-28 07:59:34.726;33918.5;33917.5;1.0
2023-06-28 07:59:35.317;33919.5;33918.5;1.0
2023-06-28 07:59:38.417;33918.5;33917.5;1.0
2023-06-28 07:59:44.117;33919.0;33918.0;1.0
2023-06-28 07:59:44.717;33918.0;33917.0;1.0
2023-06-28 07:59:45.018;33918.5;33917.5;1.0
2023-06-28 07:59:45.818;33917.5;33916.5;1.0
2023-06-28 07:59:46.118;33918.5;33917.5;1.0
2023-06-28 07:59:47.117;33918.0;33917.0;1.0
2023-06-28 07:59:47.419;33918.5;33917.5;1.0
2023-06-28 07:59:49.517;33918.0;33917.0;1.0
2023-06-28 07:59:49.918;33917.5;33916.5;1.0
2023-06-28 08:00:00.587;33918.5;33917.5;1.0
2023-06-28 08:00:01.420;33917.5;33916.5;1.0
2023-06-28 08:00:01.920;33915.5;33914.5;1.0
2023-06-28 08:00:02.318;33916.5;33915.5;1.0
2023-06-28 08:00:03.320;33917.0;33916.0;1.0
2023-06-28 08:00:03.616;33919.5;33918.5;1.0
2023-06-28 08:00:05.317;33919.0;33918.0;1.0
2023-06-28 08:00:08.316;33919.5;33918.5;1.0
2023-06-28 08:00:09.419;33919.0;33918.0;1.0
2023-06-28 08:00:10.317;33919.5;33918.5;1.0
2023-06-28 08:00:10.617;33917.5;33916.5;1.0
2023-06-28 08:00:14.317;33916.5;33915.5;1.0
2023-06-28 08:00:14.820;33917.0;33916.0;1.0
2023-06-28 08:00:15.318;33917.5;33916.5;1.0
2023-06-28 08:00:17.117;33918.0;33917.0;1.0
2023-06-28 08:00:18.516;33919.0;33918.0;1.0
2023-06-28 08:00:19.116;33917.5;33916.5;1.0
2023-06-28 08:00:19.416;33918.5;33917.5;1.0
2023-06-28 08:00:20.222;33917.5;33916.5;1.0
2023-06-28 08:00:24.121;33917.0;33916.0;1.0
2023-06-28 08:00:24.925;33917.5;33916.5;1.0
2023-06-28 08:00:26.519;33916.5;33915.5;1.0
2023-06-28 08:00:27.116;33917.0;33916.0;1.0
2023-06-28 08:00:27.817;33918.0;33917.0;1.0
2023-06-28 08:00:29.518;33918.5;33917.5;1.0
2023-06-28 08:00:29.820;33918.0;33917.0;1.0
2023-06-28 08:00:30.116;33917.5;33916.5;1.0
2023-06-28 08:00:30.615;33918.0;33917.0;1.0
2023-06-28 08:00:31.522;33917.5;33916.5;1.0
2023-06-28 08:00:33.318;33918.5;33917.5;1.0
2023-06-28 08:00:35.116;33917.5;33916.5;1.0
2023-06-28 08:00:35.520;33918.5;33917.5;1.0
2023-06-28 08:00:36.119;33918.0;33917.0;1.0
2023-06-28 08:00:36.718;33918.5;33917.5;1.0
2023-06-28 08:00:38.517;33919.5;33918.5;1.0
2023-06-28 08:00:40.316;33919.0;33918.0;1.0
2023-06-28 08:00:40.516;33917.0;33916.0;1.0
2023-06-28 08:00:40.816;33917.5;33916.5;1.0
2023-06-28 08:00:43.117;33918.0;33917.0;1.0
2023-06-28 08:00:46.317;33917.5;33916.5;1.0
2023-06-28 08:00:47.315;33916.5;33915.5;1.0
2023-06-28 08:00:48.616;33917.5;33916.5;1.0
2023-06-28 08:00:51.516;33918.0;33917.0;1.0
2023-06-28 08:00:53.922;33918.5;33917.5;1.0
2023-06-28 08:00:59.919;33918.0;33917.0;1.0
2023-06-28 08:01:00.524;33918.5;33917.5;1.0
2023-06-28 08:01:00.827;33918.0;33917.0;1.0
2023-06-28 08:01:02.023;33918.5;33917.5;1.0
2023-06-28 08:01:09.021;33917.5;33916.5;1.0
2023-06-28 08:01:09.319;33917.0;33916.0;1.0
2023-06-28 08:01:10.316;33916.5;33915.5;1.0
2023-06-28 08:01:10.619;33916.0;33915.0;1.0
2023-06-28 08:01:12.318;33916.5;33915.5;1.0
2023-06-28 08:01:18.818;33915.5;33914.5;1.0
2023-06-28 08:01:19.621;33916.0;33915.0;1.0
2023-06-28 08:01:20.519;33915.5;33914.5;1.0
2023-06-28 08:01:23.216;33916.0;33915.0;1.0
2023-06-28 08:01:24.710;33915.5;33914.5;1.0
2023-06-28 08:01:29.417;33916.5;33915.5;1.0
2023-06-28 08:01:31.216;33917.5;33916.5;1.0
2023-06-28 08:01:34.516;33918.0;33917.0;1.0
2023-06-28 08:01:35.117;33918.5;33917.5;1.0
2023-06-28 08:01:37.021;33919.5;33918.5;1.0
2023-06-28 08:01:38.116;33919.0;33918.0;1.0
2023-06-28 08:01:38.917;33919.5;33918.5;1.0
2023-06-28 08:01:41.432;33919.0;33918.0;1.0
2023-06-28 08:01:45.117;33919.5;33918.5;1.0
2023-06-28 08:01:47.823;33919.0;33918.0;1.0
2023-06-28 08:01:48.516;33919.5;33918.5;1.0
2023-06-28 08:01:49.824;33920.5;33919.5;1.0
2023-06-28 08:01:51.117;33921.0;33920.0;1.0
2023-06-28 08:01:52.318;33921.5;33920.5;1.0
2023-06-28 08:01:53.424;33922.0;33921.0;1.0
2023-06-28 08:01:54.216;33922.5;33921.5;1.0
2023-06-28 08:01:54.823;33922.0;33921.0;1.0
2023-06-28 08:01:55.216;33921.5;33920.5;1.0
2023-06-28 08:01:55.916;33920.5;33919.5;1.0
2023-06-28 08:01:56.216;33920.0;33919.0;1.0
2023-06-28 08:01:58.017;33919.5;33918.5;1.0
2023-06-28 08:01:58.916;33920.5;33919.5;1.0
2023-06-28 08:02:00.216;33919.5;33918.5;1.0
2023-06-28 08:02:10.116;33920.0;33919.0;1.0
2023-06-28 08:02:11.716;33919.5;33918.5;1.0
2023-06-28 08:02:13.417;33918.5;33917.5;1.0
2023-06-28 08:02:13.723;33917.5;33916.5;1.0
2023-06-28 08:02:14.317;33918.0;33917.0;1.0
2023-06-28 08:02:14.817;33917.5;33916.5;1.0
2023-06-28 08:02:16.217;33918.0;33917.0;1.0
2023-06-28 08:02:16.520;33918.5;33917.5;1.0
2023-06-28 08:02:19.829;33917.5;33916.5;1.0
2023-06-28 08:02:21.616;33918.0;33917.0;1.0
2023-06-28 08:02:22.016;33917.5;33916.5;1.0
2023-06-28 08:02:23.117;33917.0;33916.0;1.0
2023-06-28 08:02:23.917;33916.5;33915.5;1.0
2023-06-28 08:02:24.417;33916.0;33915.0;1.0
2023-06-28 08:02:25.025;33916.5;33915.5;1.0
2023-06-28 08:02:33.217;33917.0;33916.0;1.0
2023-06-28 08:02:38.216;33916.5;33915.5;1.0
2023-06-28 08:02:43.317;33916.0;33915.0;1.0
2023-06-28 08:02:44.016;33916.5;33915.5;1.0
2023-06-28 08:02:44.613;33916.0;33915.0;1.0
2023-06-28 08:02:45.519;33916.5;33915.5;1.0
2023-06-28 08:02:46.317;33917.0;33916.0;1.0
2023-06-28 08:02:47.817;33917.5;33916.5;1.0
2023-06-28 08:02:48.018;33916.5;33915.5;1.0
2023-06-28 08:02:49.221;33919.0;33918.0;1.0
2023-06-28 08:02:50.517;33918.5;33917.5;1.0
2023-06-28 08:02:52.018;33919.0;33918.0;1.0
2023-06-28 08:02:53.316;33918.5;33917.5;1.0
2023-06-28 08:02:53.522;33919.0;33918.0;1.0
2023-06-28 08:02:54.030;33919.5;33918.5;1.0
2023-06-28 08:03:02.118;33918.5;33917.5;1.0
2023-06-28 08:03:11.019;33918.0;33917.0;1.0
2023-06-28 08:03:12.316;33917.5;33916.5;1.0
2023-06-28 08:03:12.516;33918.0;33917.0;1.0
2023-06-28 08:03:15.223;33917.5;33916.5;1.0
2023-06-28 08:03:16.117;33917.0;33916.0;1.0
2023-06-28 08:03:16.617;33917.5;33916.5;1.0
2023-06-28 08:03:18.716;33917.0;33916.0;1.0
2023-06-28 08:03:19.821;33916.5;33915.5;1.0
2023-06-28 08:03:20.818;33917.0;33916.0;1.0
2023-06-28 08:03:21.115;33916.5;33915.5;1.0
2023-06-28 08:03:22.816;33917.0;33916.0;1.0
2023-06-28 08:03:24.316;33918.0;33917.0;1.0
2023-06-28 08:03:25.416;33916.5;33915.5;1.0
2023-06-28 08:03:25.716;33917.0;33916.0;1.0
2023-06-28 08:03:26.024;33917.5;33916.5;1.0
2023-06-28 08:03:28.116;33918.0;33917.0;1.0
2023-06-28 08:03:28.324;33918.5;33917.5;1.0
2023-06-28 08:03:28.617;33918.0;33917.0;1.0
2023-06-28 08:03:33.527;33918.5;33917.5;1.0
2023-06-28 08:03:35.817;33918.0;33917.0;1.0
2023-06-28 08:03:39.320;33917.5;33916.5;1.0
2023-06-28 08:03:41.616;33918.5;33917.5;1.0
2023-06-28 08:03:41.916;33918.0;33917.0;1.0
2023-06-28 08:03:42.218;33917.5;33916.5;1.0
2023-06-28 08:03:42.622;33917.0;33916.0;1.0
2023-06-28 08:03:43.217;33917.5;33916.5;1.0
2023-06-28 08:03:45.325;33917.0;33916.0;1.0
2023-06-28 08:03:46.513;33917.5;33916.5;1.0
2023-06-28 08:03:47.117;33918.0;33917.0;1.0
2023-06-28 08:03:48.518;33918.5;33917.5;1.0
2023-06-28 08:03:49.917;33919.0;33918.0;1.0
2023-06-28 08:03:50.316;33920.5;33919.5;1.0
2023-06-28 08:03:51.016;33921.5;33920.5;1.0
2023-06-28 08:03:51.317;33920.0;33919.0;1.0
2023-06-28 08:03:54.825;33919.5;33918.5;1.0
2023-06-28 08:04:02.223;33918.0;33917.0;1.0
2023-06-28 08:04:03.017;33919.0;33918.0;1.0
2023-06-28 08:04:03.521;33919.5;33918.5;1.0
2023-06-28 08:04:05.516;33918.5;33917.5;1.0
